RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,Type,DamageValue,DamageInterval,ElementDamageValue,ConditionValue,DamageExRate,ElementDamageExRate,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat
94,SMASH_MIDDLE(20),NONE(1996289920),FRONT(0),0.0,30.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】壁ぶつけ用アタリ,Ride_WallHit,【乗り】壁ぶつけ用ダメージ,|||||||||||||||||,45,,0,|||||||||||||||||,L_Multi0_Leg1|L_Multi0_Leg5|L_Multi0_Leg7|R_Multi0_Leg1|R_Multi0_Leg5|R_Multi0_Leg7|L_Multi1_Leg1|L_Multi1_Leg5|R_Multi1_Leg1|R_Multi1_Leg5|L_Multi2_Leg1|L_Multi2_Leg6|R_Multi2_Leg1|R_Multi2_Leg5|Hip|L_Eye_Offset|R_Eye_Offset|L_Eye_Offset,L_Multi0_Leg4|L_Multi0_Leg6|L_Multi0_Leg8|R_Multi0_Leg4|R_Multi0_Leg6|R_Multi0_Leg8|L_Multi1_Leg4|L_Multi1_Leg7|R_Multi1_Leg4|R_Multi1_Leg7|L_Multi2_Leg5|L_Multi2_Leg8|R_Multi2_Leg4|R_Multi2_Leg8|Belly8|L_Horn_CH_end|R_Horn_CH_end|R_Eye_Offset,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': -0.2, 'y': -0.05, 'z': 0.3}, 'end': {'x': 0.1, 'y': -0.2, 'z': 0.6}, 'radius': 0.7}|{'start': {'x': 0.2, 'y': -0.05, 'z': 0.3}, 'end': {'x': -0.1, 'y': -0.2, 'z': 0.6}, 'radius': 0.7}|{'start': {'x': -1.0, 'y': -0.3, 'z': 0.2}, 'end': {'x': 1.0, 'y': -0.3, 'z': 0.2}, 'radius': 1.4}",,,,,,,,,,,,,,,,,,
95,SMASH_MIDDLE(20),NONE(1996289920),FRONT(0),0.0,9.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,21.0,FIRE(-241644512),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】壁ぶつけ用アタリ(炎纏い),Ride_WallHit_Fire,【乗り】壁ぶつけ用ダメージ(炎纏い),|||||||||||||||||,45,,0,|||||||||||||||||,L_Multi0_Leg1|L_Multi0_Leg5|L_Multi0_Leg7|R_Multi0_Leg1|R_Multi0_Leg5|R_Multi0_Leg7|L_Multi1_Leg1|L_Multi1_Leg5|R_Multi1_Leg1|R_Multi1_Leg5|L_Multi2_Leg1|L_Multi2_Leg6|R_Multi2_Leg1|R_Multi2_Leg5|Hip|L_Eye_Offset|R_Eye_Offset|L_Eye_Offset,L_Multi0_Leg4|L_Multi0_Leg6|L_Multi0_Leg8|R_Multi0_Leg4|R_Multi0_Leg6|R_Multi0_Leg8|L_Multi1_Leg4|L_Multi1_Leg7|R_Multi1_Leg4|R_Multi1_Leg7|L_Multi2_Leg5|L_Multi2_Leg8|R_Multi2_Leg4|R_Multi2_Leg8|Belly8|L_Horn_CH_end|R_Horn_CH_end|R_Eye_Offset,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': -0.2, 'y': -0.05, 'z': 0.3}, 'end': {'x': 0.1, 'y': -0.2, 'z': 0.6}, 'radius': 0.7}|{'start': {'x': 0.2, 'y': -0.05, 'z': 0.3}, 'end': {'x': -0.1, 'y': -0.2, 'z': 0.6}, 'radius': 0.7}|{'start': {'x': -1.0, 'y': -0.3, 'z': 0.2}, 'end': {'x': 1.0, 'y': -0.3, 'z': 0.2}, 'radius': 1.4}",,,,,,,,,,,,,,,,,,
97,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,50.0,0.0,NORMAL(0),30.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,"['CENTER(6)', 'ROLLING_L(9)']",1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,,L_Front_Step,,||||,11,,0,||||,L_Multi0_Leg7|L_Multi0_Leg8|L_Multi0_Leg11|L_Multi0_Leg13|L_Multi0_Leg15,L_Multi0_Leg6|L_Multi0_Leg10|L_Multi0_Leg12|L_Multi0_Leg14|L_Multi0_Leg16,ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
98,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,50.0,0.0,NORMAL(0),30.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,"['CENTER(6)', 'ROLLING_R(8)']",1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,,R_Front_Step,,||||,13,,0,||||,R_Multi0_Leg7|R_Multi0_Leg8|R_Multi0_Leg11|R_Multi0_Leg13|R_Multi0_Leg15,R_Multi0_Leg6|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg14|R_Multi0_Leg16,ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
99,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),30.0,M(-1996372096),NONE(-94023312),FIRE(1),0,35.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,"['CENTER(6)', 'ROLLING_L(9)']",1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,,L_Front_Step_Fire,,||||,11,,0,||||,L_Multi0_Leg7|L_Multi0_Leg8|L_Multi0_Leg11|L_Multi0_Leg13|L_Multi0_Leg15,L_Multi0_Leg6|L_Multi0_Leg10|L_Multi0_Leg12|L_Multi0_Leg14|L_Multi0_Leg16,ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
100,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),30.0,M(-1996372096),NONE(-94023312),FIRE(1),0,35.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,"['CENTER(6)', 'ROLLING_R(8)']",1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,,R_Front_Step_Fire,,||||,13,,0,||||,R_Multi0_Leg7|R_Multi0_Leg8|R_Multi0_Leg11|R_Multi0_Leg13|R_Multi0_Leg15,R_Multi0_Leg6|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg14|R_Multi0_Leg16,ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0158_00_Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,音反応,SoundReaction,音反応,,0,,0,,root,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 4.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '00000000-0000-0000-0000-000000000000'}}",,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_頭部,Push_Head,BossPush_L,||,1,,0,||,L_Eye_Offset|R_Eye_Offset|L_Eye_Offset,L_Horn_CH_end|R_Horn_CH_end|R_Eye_Offset,Capsule|Capsule|Capsule,"{'start': {'x': -0.2, 'y': -0.05, 'z': 0.3}, 'end': {'x': 0.1, 'y': -0.2, 'z': 0.6}, 'radius': 0.5}|{'start': {'x': 0.2, 'y': -0.05, 'z': 0.3}, 'end': {'x': -0.1, 'y': -0.2, 'z': 0.6}, 'radius': 0.5}|{'start': {'x': -1.0, 'y': -0.3, 'z': 0.2}, 'end': {'x': 1.0, 'y': -0.3, 'z': 0.2}, 'radius': 1.15}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_胴,Push_Body,BossPush_L,||||||||,2,,0,||||||||,L_Multi1_Leg2|L_Multi1_Leg6|R_Multi1_Leg2|R_Multi1_Leg6|L_Multi2_Leg1|L_Multi2_Leg5|R_Multi2_Leg1|R_Multi2_Leg5|Belly1,L_Multi1_Leg5|L_Multi1_Leg8|R_Multi1_Leg5|R_Multi1_Leg8|L_Multi2_Leg4|L_Multi2_Leg7|R_Multi2_Leg4|R_Multi2_Leg7|Belly9,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': -0.4, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'radius': 1.35}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_胴_進入禁止,Push_Body,BossPush_L,||,3,,0,||,L_Multi1_Leg5|L_Multi0_Leg5|L_Multi2_Leg5,R_Multi1_Leg5|R_Multi2_Leg5|R_Multi0_Leg5,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': -0.5, 'z': -0.5}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': -0.5}, 'radius': 1.5}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_左前触腕,Push_L_FrontLeg,BossPush_L,,4,,0,左前触腕,L_Multi0_Leg7,L_Multi0_Leg9,Capsule,"{'start': {'x': 0.5, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.1, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_右前触腕,Push_R_FrontLeg,BossPush_L,,5,,0,右前触腕,R_Multi0_Leg7,R_Multi0_Leg9,Capsule,"{'start': {'x': -0.5, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.1, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_左横触腕,Push_L_SideLeg,BossPush_L,,6,,0,左横触腕,L_Multi1_Leg9,L_Multi1_Leg10,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_右横触腕,Push_R_SideLeg,BossPush_L,,7,,0,右横触腕,R_Multi1_Leg9,R_Multi1_Leg10,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_左後触腕,Push_L_BackLeg,BossPush_L,,8,,0,左後触腕,L_Multi2_Leg8,L_Multi2_Leg9,Capsule,"{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'radius': 1.1}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_右後触腕,Push_R_BackLeg,BossPush_L,,9,,0,右後触腕,R_Multi2_Leg8,R_Multi2_Leg9,Capsule,"{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'radius': 1.1}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Push_L_FrontLeg_Sleep,,||,18,,0,||,L_Multi0_Leg7|L_Multi0_Leg10|L_Multi0_Leg13,L_Multi0_Leg9|L_Multi0_Leg12|L_Multi0_Leg14,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_敵同士,Push_Boss,BossPush_L,|,19,,0,|,Head|Funnel_Dummy,|Funnel0,Sphere|Capsule,"{'x': 0.0, 'y': 0.0, 'z': -0.5, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'radius': 2.5}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,弱点ダメージアタリ_口,Mouth,口,,35,,0,口,Jaw,Beak_lower,Capsule,"{'start': {'x': 0.0, 'y': 0.1, 'z': 0.5}, 'end': {'x': 0.0, 'y': 0.1, 'z': -0.8}, 'radius': 1.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'dc30f2bb-814f-4ce3-a2db-d47dfbe6c723'}}",,,,,,,,,,,,,,,
